route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
269,"0_5","0_5_26905_269_10375","Ses.Kraljev.",,0,26905,"269_16"
2,"0_5","0_5_205_2_12180","Črnomerec",,1,205,
172,"0_5","0_5_17203_172_10603","Zaprešić",,0,17203,"172_12"
11,"0_5","0_5_1115_11_12040","Črnomerec",,1,1115,"11_20"
115,"0_5","0_5_11502_115_10408","Ljubljanica",,1,11502,"115_5"
13,"0_5","0_5_1304_13_11531","Trg žrt.fašizma",,0,1304,
17,"0_5","0_5_1702_17_11589","Borongaj",,0,1702,"17_37"
14,"0_5","0_5_1407_14_12575","Savski gaj-rotor",,0,1407,
17,"0_5","0_5_1710_17_11592","Prečko",,1,1710,"17_38"
228,"0_5","0_5_22801_228_10457","Borongaj",,0,22801,"228_2"
230,"0_5","0_5_23001_230_10152","Dubrava",,1,23001,"230_2"
105,"0_5","0_5_10501_105_10094","Kaptol",,1,10501,"105_2"
270,"0_5","0_5_27001_270_10050","Dubec",,1,27001,"270_6"
233,"0_5","0_5_23302_233_10067","Markuševec",,0,23302,"233_2"
110,"0_5","0_5_11004_110_10774","Savski most",,1,11004,"110_2"
128,"0_5","0_5_12801_128_10415","Lukšić",,0,12801,"128_3"
174,"0_5","0_5_17401_174_10025","Hru. Kupljenski",,0,17401,"174_10"
105,"0_5","0_5_10502_105_10093","Britan. trg",,0,10502,"105_1"
7,"0_5","0_5_715_7_12255","Dubrava",,0,715,"7_2"
150,"0_5","0_5_15001_150_10114","G. Tuškanac",,1,15001,"150_5"
110,"0_5","0_5_11002_110_10751","Botinec",,0,11002,"110_1"
131,"0_5","0_5_13101_131_10059","Bizek",,0,13101,"131_3"
162,"0_5","0_5_16201_162_10131","Ašpergeri",,0,16201,
308,"0_5","0_5_30803_308_10067","Sasi",,0,30803,"308_16"
131,"0_5","0_5_13102_131_10054","Prigornica",,1,13102,"131_4"
271,"0_5","0_5_27103_271_10088","Dubec",,1,27103,"271_5"
211,"0_5","0_5_21101_211_10145","Dubec",,0,21101,"211_1"
220,"0_5","0_5_22003_220_10474","Gl.kolodvor",,1,22003,"220_2"
234,"0_5","0_5_23402_234_10211","Lanište",,0,23402,"234_6"
135,"0_5","0_5_13501_135_10057","Graberje",,0,13501,"135_3"
281,"0_5","0_5_28102_281_10263","Novi Jelkovec",,0,28102,"281_4"
262,"0_5","0_5_26201_262_10122","Dubec",,1,26201,"262_2"
241,"0_5","0_5_24101_241_10075","Veliko Polje",,0,24101,"241_3"
205,"0_5","0_5_20502_205_10060","Dubrava",,1,20502,"205_2"
226,"0_5","0_5_22602_226_10084","Kaptol",,1,22602,"226_1"
119,"0_5","0_5_11901_119_10181","Podsused",,0,11901,"119_5"
206,"0_5","0_5_20601_206_10344","Dubrava",,1,20601,"206_2"
216,"0_5","0_5_21602_216_10024","Kvat. trg",,1,21602,"216_5"
206,"0_5","0_5_20602_206_10347","Miroševec",,0,20602,"206_1"
104,"0_5","0_5_10401_104_10158","Mihaljevac",,1,10401,"104_4"
217,"0_5","0_5_21703_217_10109","Petruš. nas.",,0,21703,"217_5"
113,"0_5","0_5_11301_113_10052","Ljubljanica",,1,11301,"113_2"
238,"0_5","0_5_23801_238_10048","Kaptol",,1,23801,"238_1"
9,"0_5","0_5_909_9_12086","Ljubljanica",,1,909,"9_2"
138,"0_5","0_5_13801_138_10141","Britan. trg",,0,13801,"138_1"
8,"0_5","0_5_805_8_11263","Z. kolodvor",,0,805,
101,"0_5","0_5_10101_101_10158","Britan. trg",,1,10101,
7,"0_5","0_5_707_7_12392","Savski most",,1,707,"7_68"
9,"0_5","0_5_904_9_12191","Borongaj",,0,904,"9_1"
14,"0_5","0_5_1401_14_12806","Mihaljevac",,1,1401,
4,"0_5","0_5_405_4_11607","Dubec",,0,405,"4_3"
12,"0_5","0_5_1205_12_11692","Ljubljanica",,1,1205,"12_11"
136,"0_5","0_5_13602_136_10394","Črnomerec",,1,13602,"136_2"
109,"0_5","0_5_10907_109_10577","Dugave",,0,10907,"109_3"
118,"0_5","0_5_11802_118_10925","Voltino",,0,11802,"118_2"
109,"0_5","0_5_10901_109_10550","Črnomerec",,1,10901,"109_2"
6,"0_5","0_5_615_6_13050","Črnomerec",,1,615,
1,"0_5","0_5_103_1_10975","Borongaj",,0,103,"1_1"
5,"0_5","0_5_502_5_11102","Prečko",,1,502,"5_37"
221,"0_5","0_5_22101_221_10542","Gl.kolodvor",,1,22101,"221_2"
2,"0_5","0_5_206_2_12202","Spr. Trešnj.",,1,206,
11,"0_5","0_5_1107_11_12041","Dubec",,0,1107,"11_3"
6,"0_5","0_5_605_6_13063","Savski gaj",,0,605,
172,"0_5","0_5_17209_172_10588","Prigornica",,1,17209,"172_20"
3,"0_5","0_5_304_3_11009","Savišće",,0,304,"3_3"
2,"0_5","0_5_212_2_12149","Savišće",,0,212,
15,"0_5","0_5_1502_15_10732","Mihaljevac",,1,1502,"15_2"
15,"0_5","0_5_1501_15_10763","Grač. dolje",,0,1501,"15_1"
13,"0_5","0_5_1301_13_11744","Žitnjak",,1,1301,
114,"0_5","0_5_11401_114_10085","Prečko",,0,11401,"114_3"
126,"0_5","0_5_12602_126_10080","Črnomerec",,1,12602,"126_2"
4,"0_5","0_5_412_4_11584","Savski most",,1,412,"4_7"
124,"0_5","0_5_12401_124_10131","G.Stenjevec",,0,12401,"124_3"
215,"0_5","0_5_21502_215_10440","Kvat. trg",,1,21502,"215_2"
106,"0_5","0_5_10601_106_10169","Krematorij",,0,10601,"106_3"
261,"0_5","0_5_26101_261_10113","Goranec",,0,26101,"261_5"
284,"0_5","0_5_27701_284_10078","Sesvete",,1,27701,"284_4"
237,"0_5","0_5_23701_237_10037","Kozari Putevi",,0,23701,"237_1"
176,"0_5","0_5_17603_176_10270","Črnomerec",,1,17603,"176_5"
290,"0_5","0_5_29002_290_10226","Kvat. trg",,1,29002,"290_2"
124,"0_5","0_5_12402_124_10122","Vrapčanska",,1,12402,"124_4"
205,"0_5","0_5_20501_205_10061","Bidrovec",,0,20501,"205_7"
215,"0_5","0_5_21504_215_10455","Trnava",,0,21504,"215_3"
268,"0_5","0_5_26802_268_10663","V. Gorica",,0,26802,"268_17"
139,"0_5","0_5_13901_139_10123","Reljkovićeva",,0,13901,"139_1"
107,"0_5","0_5_10706_107_10233","Žitnjak-okr.",,0,10706,"107_2"
103,"0_5","0_5_10203_103_10160","Britan. trg",,1,10203,"103_2"
217,"0_5","0_5_21701_217_10162","Kvat. trg",,1,21701,"217_8"
126,"0_5","0_5_12601_126_10081","Krvarić",,0,12601,"126_1"
161,"0_5","0_5_16101_161_10146","Savski most",,1,16101,
164,"0_5","0_5_16401_164_10054","Savski most",,1,16401,"164_6"
263,"0_5","0_5_26304_263_10270","Dubec",,1,26304,"263_2"
270,"0_5","0_5_27002_270_10047","Blaguša",,0,27002,"270_4"
210,"0_5","0_5_21003_210_10304","Dubrava",,1,21003,"210_6"
182,"0_5","0_5_18201_182_10041","Šibice",,0,18201,"182_4"
235,"0_5","0_5_23501_235_10098","Dubrava",,1,23501,"235_2"
116,"0_5","0_5_11601_116_10078","Ljubljanica",,1,11601,"116_2"
116,"0_5","0_5_11602_116_10081","Podsus-most",,0,11602,"116_3"
202,"0_5","0_5_20102_202_10156","Kvat. trg",,1,20102,"202_2"
214,"0_5","0_5_21401_214_10117","Kozari Bok",,0,21401,"214_5"
162,"0_5","0_5_11203_162_10124","Savski most",,1,11203,
117,"0_5","0_5_11701_117_10193","Jarun",,0,11701,
128,"0_5","0_5_12804_128_10408","Črnomerec",,1,12804,"128_4"
168,"0_5","0_5_16802_168_10107","Prečko",,0,16802,"168_1"
132,"0_5","0_5_13203_132_10122","Savski most",,1,13203,"132_7"
262,"0_5","0_5_26202_262_10141","Planina Donja",,0,26202,"262_4"
221,"0_5","0_5_22103_221_10555","Travno",,0,22103,"221_1"
106,"0_5","0_5_10602_106_10166","Kaptol",,1,10602,"106_4"
236,"0_5","0_5_23601_236_10128","Kampus",,1,23601,"236_3"
11,"0_5","0_5_1116_11_12058","Črnomerec",,1,1116,"11_20"
118,"0_5","0_5_11805_118_10944","Trg Mažur.",,1,11805,"118_1"
1,"0_5","0_5_101_1_10982","Z. kolodvor",,1,101,"1_2"
115,"0_5","0_5_11505_115_10399","Špansko-Jank.",,0,11505,"115_6"
172,"0_5","0_5_17205_172_10611","Zaprešić",,0,17205,"172_12"
7,"0_5","0_5_716_7_12279","Spr.Dubrava",,0,716,"7_11"
14,"0_5","0_5_1408_14_12599","Savski gaj-rotor",,0,1408,
12,"0_5","0_5_1211_12_11855","Dubrava",,0,1211,"12_1"
17,"0_5","0_5_1703_17_11607","Borongaj",,0,1703,"17_37"
17,"0_5","0_5_1711_17_11608","Prečko",,1,1711,"17_38"
8,"0_5","0_5_803_8_11158","Mihaljevac",,1,803,
7,"0_5","0_5_708_7_12414","Savski most",,1,708,"7_68"
146,"0_5","0_5_14602_146_10119","Jankomir",,0,14602,"146_4"
1,"0_5","0_5_104_1_10985","Spr. Trešnj.",,0,104,"1_9"
12,"0_5","0_5_1206_12_11712","Ljubljanica",,1,1206,"12_11"
14,"0_5","0_5_1402_14_12836","Mihaljevac",,1,1402,
6,"0_5","0_5_616_6_13076","Črnomerec",,1,616,
172,"0_5","0_5_17210_172_10592","Črnomerec",,1,17210,"172_11"
5,"0_5","0_5_510_5_11033","Park Maksimir",,0,510,"5_17"
3,"0_5","0_5_301_3_10956","Ljubljanica",,1,301,"3_4"
207,"0_5","0_5_20701_207_10077","Kvat. trg",,0,20701,
137,"0_5","0_5_13701_137_10034","Črnomerec",,1,13701,"137_6"
203,"0_5","0_5_20303_203_10086","Svetice",,1,20303,"203_12"
121,"0_5","0_5_12103_121_10360","Črnomerec",,1,12103,"121_5"
209,"0_5","0_5_20904_209_10455","Čučerje",,0,20904,"209_8"
209,"0_5","0_5_20902_209_10442","Dubrava",,1,20902,"209_2"
120,"0_5","0_5_12002_120_10159","Dubravica",,0,12002,"120_10"
212,"0_5","0_5_21202_212_10565","Sesvete",,0,21202,"212_1"
129,"0_5","0_5_12901_129_10328","Kuniščak",,1,12901,"129_2"
115,"0_5","0_5_11503_115_10414","Ljubljanica",,1,11503,"115_5"
121,"0_5","0_5_12101_121_10477","Gajnice",,0,12101,
220,"0_5","0_5_22002_220_10489","Dugave",,0,22002,"220_7"
234,"0_5","0_5_23401_234_10206","Gl.kolodvor",,1,23401,"234_7"
136,"0_5","0_5_13601_136_10387","Špansko",,0,13601,"136_5"
268,"0_5","0_5_26806_268_10644","Gl.kolodvor",,1,26806,"268_2"
202,"0_5","0_5_20201_202_10171","Kozjak",,0,20201,"202_1"
243,"0_5","0_5_24301_243_10113","Kajzerica",,0,24301,"243_1"
269,"0_5","0_5_26903_269_10334","Borongaj",,1,26903,"269_15"
206,"0_5","0_5_20602_206_10348","Dubrava",,1,20602,"206_2"
212,"0_5","0_5_21201_212_10560","Dubec",,1,21201,"212_7"
134,"0_5","0_5_13402_134_10452","Črnomerec",,1,13402,"134_2"
6,"0_5","0_5_606_6_13089","Savski gaj",,0,606,
9,"0_5","0_5_901_9_12120","Ljubljanica",,1,901,"9_2"
269,"0_5","0_5_26907_269_10383","Ses.Kraljev.",,0,26907,"269_16"
4,"0_5","0_5_406_4_11625","Dubec",,0,406,"4_3"
11,"0_5","0_5_1117_11_12072","Črnomerec",,1,1117,"11_20"
11,"0_5","0_5_1108_11_12059","Dubec",,0,1108,"11_3"
223,"0_5","0_5_22302_223_10198","Dubrava",,1,22302,"223_4"
2,"0_5","0_5_207_2_12228","Črnomerec",,1,207,
118,"0_5","0_5_11803_118_10933","Voltino",,0,11803,"118_2"
228,"0_5","0_5_22802_228_10461","Borongaj",,0,22802,"228_2"
223,"0_5","0_5_22301_223_10185","Dubec",,0,22301,"223_5"
227,"0_5","0_5_22704_227_10409","Grač. dolje",,0,22704,"227_6"
227,"0_5","0_5_22702_227_10408","Svetice",,1,22702,"227_5"
109,"0_5","0_5_10903_109_10558","Črnomerec",,1,10903,"109_2"
9,"0_5","0_5_905_9_12223","Borongaj",,0,905,"9_1"
2,"0_5","0_5_201_2_12173","Savišće",,0,201,
7,"0_5","0_5_701_7_12299","Dubrava",,0,701,"7_2"
221,"0_5","0_5_22102_221_10550","Gl.kolodvor",,1,22102,"221_2"
109,"0_5","0_5_10909_109_10585","Dugave",,0,10909,"109_3"
201,"0_5","0_5_20102_201_10170","Kaptol",,1,20102,"201_1"
113,"0_5","0_5_11301_113_10053","Jarun",,0,11301,"113_3"
125,"0_5","0_5_12501_125_10260","Črnomerec",,1,12501,"125_2"
213,"0_5","0_5_21301_213_10222","Dubrava",,1,21301,"213_1"
310,"0_5","0_5_31001_310_10164","V. Gorica",,1,31001,"310_4"
263,"0_5","0_5_26302_263_10195","Planina Gornja",,0,26302,"263_3"
242,"0_5","0_5_24201_242_10176","Gl.kolodvor",,1,24201,"242_2"
148,"0_5","0_5_14801_148_10105","Reljkovićeva",,0,14801,"148_1"
281,"0_5","0_5_28101_281_10268","Gl.kolodvor",,1,28101,"281_3"
208,"0_5","0_5_20801_208_10093","Vidovec",,0,20801,"208_6"
232,"0_5","0_5_23201_232_10268","Dubrava",,1,23201,"232_11"
142,"0_5","0_5_14201_142_10125","Vrapčanska aleja",,0,14201,"142_1"
280,"0_5","0_5_28001_280_10100","Dubec",,1,28001,"280_2"
110,"0_5","0_5_11003_110_10759","Botinec",,0,11003,"110_1"
271,"0_5","0_5_27102_271_10205","Glavnica D.",,0,27102,"271_8"
127,"0_5","0_5_12702_127_10250","Črnomerec",,1,12702,"127_4"
133,"0_5","0_5_13302_133_10256","Savski most",,1,13302,"133_2"
118,"0_5","0_5_11801_118_10958","Trg Mažur.",,1,11801,"118_1"
134,"0_5","0_5_13401_134_10719","Prečko",,0,13401,
101,"0_5","0_5_10101_101_10165","Šestine",,0,10101,
125,"0_5","0_5_12502_125_10263","G. Vrapče",,0,12502,"125_3"
201,"0_5","0_5_20101_201_10171","Kvat. trg",,0,20101,"201_3"
216,"0_5","0_5_21601_216_10027","Ivanja Reka",,0,21601,"216_4"
213,"0_5","0_5_21302_213_10233","Jalševec",,0,21302,"213_4"
127,"0_5","0_5_12701_127_10489","Mikulići",,0,12701,"127_5"
206,"0_5","0_5_20601_206_10355","Miroševec",,0,20601,"206_1"
295,"0_5","0_5_29501_295_10111","Šišićeva",,0,29501,
282,"0_5","0_5_28201_282_10133","Novi Jelkovec",,0,28201,"282_3"
103,"0_5","0_5_10201_103_10163","Kraljevec",,0,10201,"103_1"
203,"0_5","0_5_20302_203_10083","Kaptol",,0,20302,"203_13"
218,"0_5","0_5_21801_218_10158","Gl.kolodvor",,1,21801,"218_2"
128,"0_5","0_5_12802_128_10419","Lukšić",,0,12802,"128_3"
133,"0_5","0_5_11001_133_10229","Čehi",,0,11001,"133_10"
279,"0_5","0_5_27901_279_10132","Dubec",,1,27901,"279_5"
210,"0_5","0_5_21002_210_10315","Novi Retkovec",,0,21002,"210_7"
311,"0_5","0_5_31101_311_10039","Cerov. vrh",,0,31101,"311_11"
104,"0_5","0_5_10401_104_10161","Dom Ksaver",,0,10401,"104_3"
151,"0_5","0_5_15101_151_10071","Trg S. Severa",,0,15101,"151_2"
220,"0_5","0_5_22004_220_10482","Gl.kolodvor",,1,22004,"220_2"
123,"0_5","0_5_12302_123_10112","Črnomerec",,1,12302,"123_2"
163,"0_5","0_5_11201_163_10108","Savski most",,1,11201,"163_16"
168,"0_5","0_5_16801_168_10090","Savski most",,1,16801,"168_2"
161,"0_5","0_5_16102_161_10145","Štrpet",,0,16102,
236,"0_5","0_5_23601_236_10123","Čavićeva",,0,23601,"236_2"
208,"0_5","0_5_20802_208_10092","Dubrava",,1,20802,"208_2"
217,"0_5","0_5_21704_217_10111","Struge",,0,21704,"217_1"
123,"0_5","0_5_12301_123_10159","Pods. Dolje",,0,12301,"123_3"
150,"0_5","0_5_15001_150_10115","T.b.J.Jelačića",,0,15001,"150_4"
110,"0_5","0_5_11002_110_10788","Savski most",,1,11002,"110_2"
102,"0_5","0_5_10203_102_10113","Mihaljevac",,0,10203,"102_5"
14,"0_5","0_5_1409_14_12627","Savski gaj-rotor",,0,1409,
7,"0_5","0_5_709_7_12434","Savski most",,1,709,"7_68"
4,"0_5","0_5_413_4_11608","Savski most",,1,413,"4_7"
8,"0_5","0_5_801_8_11281","Z. kolodvor",,0,801,
6,"0_5","0_5_617_6_13106","Spr.Dubrava",,1,617,
14,"0_5","0_5_1403_14_12858","Mihaljevac",,1,1403,
15,"0_5","0_5_1501_15_10744","Mihaljevac",,1,1501,"15_2"
13,"0_5","0_5_1305_13_11569","Trg žrt.fašizma",,0,1305,
15,"0_5","0_5_1502_15_10775","Grač. dolje",,0,1502,"15_1"
11,"0_5","0_5_1109_11_12079","Spr. Trešnj.",,0,1109,"11_13"
221,"0_5","0_5_22104_221_10561","Travno",,0,22104,"221_1"
172,"0_5","0_5_17206_172_10615","Zaprešić",,0,17206,"172_12"
6,"0_5","0_5_607_6_13115","Spr.Dubrava",,0,607,
17,"0_5","0_5_1712_17_11624","Prečko",,1,1712,"17_38"
215,"0_5","0_5_21503_215_10446","Kvat. trg",,1,21503,"215_2"
215,"0_5","0_5_21505_215_10461","Trnava",,0,21505,"215_3"
5,"0_5","0_5_503_5_11116","Prečko",,1,503,"5_37"
12,"0_5","0_5_1212_12_11877","Dubrava",,0,1212,"12_1"
115,"0_5","0_5_11501_115_10405","Špansko-Jank.",,0,11501,"115_6"
3,"0_5","0_5_305_3_11023","Savišće",,0,305,"3_3"
11,"0_5","0_5_1101_11_12090","Črnomerec",,1,1101,"11_20"
1,"0_5","0_5_102_1_11000","Z. kolodvor",,1,102,"1_2"
136,"0_5","0_5_13603_136_10400","Črnomerec",,1,13603,"136_2"
13,"0_5","0_5_1302_13_11774","Žitnjak",,1,1302,
12,"0_5","0_5_1207_12_11736","Ljubljanica",,1,1207,"12_11"
219,"0_5","0_5_21901_219_10059","Sloboština",,0,21901,"219_5"
231,"0_5","0_5_23101_231_10083","Dubec",,0,23101,"231_11"
160,"0_5","0_5_16001_160_10080","Savski most",,1,16001,"160_8"
146,"0_5","0_5_14601_146_10126","Reljkovićeva",,1,14601,"146_3"
132,"0_5","0_5_13202_132_10131","G.Breg-Brezo.",,0,13202,"132_5"
230,"0_5","0_5_23001_230_10151","Gran. Novaki",,0,23001,"230_5"
102,"0_5","0_5_10202_102_10112","Britan. trg",,1,10202,"102_6"
283,"0_5","0_5_28301_283_10056","Dubec",,1,28301,"283_7"
234,"0_5","0_5_23403_234_10217","Lanište",,0,23403,"234_6"
279,"0_5","0_5_27902_279_10135","Novi Jelkovec",,0,27902,"279_6"
264,"0_5","0_5_26401_264_10033","Jesenovec",,0,26401,"264_1"
149,"0_5","0_5_12901_149_10259","Vrhovec",,0,12901,
112,"0_5","0_5_11202_112_10192","Savski most",,1,11202,"112_5"
233,"0_5","0_5_23301_233_10069","Markuševec",,0,23301,"233_2"
204,"0_5","0_5_20401_204_10037","Kvat. trg",,0,20401,"204_2"
141,"0_5","0_5_13901_141_10117","Reljkovićeva",,0,13901,"141_1"
233,"0_5","0_5_23302_233_10072","Mihaljevac",,1,23302,"233_4"
267,"0_5","0_5_26701_267_10126","Dubec",,1,26701,"267_2"
218,"0_5","0_5_21802_218_10163","Borovje",,0,21802,"218_4"
128,"0_5","0_5_12801_128_10416","Črnomerec",,1,12801,"128_4"
310,"0_5","0_5_31002_310_10169","Petrovina",,0,31002,"310_10"
130,"0_5","0_5_13002_130_10106","Črnomerec",,1,13002,"130_2"
268,"0_5","0_5_26803_268_10675","V. Gorica",,0,26803,"268_17"
224,"0_5","0_5_22401_224_10147","Novoselec",,0,22401,"224_3"
229,"0_5","0_5_22901_229_10057","Mala Mlaka",,0,22901,"229_8"
130,"0_5","0_5_13001_130_10109","Borčec",,0,13001,"130_5"
17,"0_5","0_5_1704_17_11627","Borongaj",,0,1704,"17_37"
4,"0_5","0_5_407_4_11647","Dubec",,0,407,"4_3"
2,"0_5","0_5_208_2_12248","Črnomerec",,1,208,
11,"0_5","0_5_1110_11_12095","Dubec",,0,1110,"11_3"
1,"0_5","0_5_105_1_11001","Borongaj",,0,105,"1_1"
115,"0_5","0_5_11504_115_10420","Ljubljanica",,1,11504,"115_5"
7,"0_5","0_5_702_7_12321","Dubrava",,0,702,"7_2"
9,"0_5","0_5_902_9_12148","Ljubljanica",,1,902,"9_2"
2,"0_5","0_5_202_2_12199","Savišće",,0,202,
172,"0_5","0_5_17201_172_10598","Črnomerec",,1,17201,"172_11"
7,"0_5","0_5_710_7_12454","Savski most",,1,710,"7_68"
6,"0_5","0_5_618_6_13138","Črnomerec",,1,618,
118,"0_5","0_5_11802_118_10970","Trg Mažur.",,1,11802,"118_1"
14,"0_5","0_5_1410_14_12651","Savski gaj-rotor",,0,1410,
3,"0_5","0_5_302_3_10976","Ljubljanica",,1,302,"3_4"
14,"0_5","0_5_1404_14_12884","Mihaljevac",,1,1404,
269,"0_5","0_5_26904_269_10338","Borongaj",,1,26904,"269_15"
109,"0_5","0_5_10904_109_10564","Črnomerec",,1,10904,"109_2"
269,"0_5","0_5_26901_269_10387","Ses.Kraljev.",,0,26901,"269_16"
118,"0_5","0_5_11805_118_10945","Voltino",,0,11805,"118_2"
6,"0_5","0_5_608_6_13145","Savski gaj",,0,608,
5,"0_5","0_5_511_5_11047","Park Maksimir",,0,511,"5_17"
8,"0_5","0_5_804_8_11182","Mihaljevac",,1,804,
220,"0_5","0_5_22003_220_10495","Dugave",,0,22003,"220_7"
209,"0_5","0_5_20903_209_10452","Dubrava",,1,20903,"209_2"
126,"0_5","0_5_12601_126_10082","Črnomerec",,1,12601,"126_2"
221,"0_5","0_5_22103_221_10558","Gl.kolodvor",,1,22103,"221_2"
159,"0_5","0_5_15901_159_10201","Strmec",,0,15901,"159_9"
151,"0_5","0_5_15101_151_10074","Završje",,1,15101,"151_1"
103,"0_5","0_5_10201_103_10164","Britan. trg",,1,10201,"103_2"
217,"0_5","0_5_21703_217_10166","Kvat. trg",,1,21703,"217_6"
290,"0_5","0_5_29001_290_10235","V. Gorica",,0,29001,"290_1"
315,"0_5","0_5_31501_315_10050","Savski most",,1,31501,"315_1"
206,"0_5","0_5_20601_206_10354","Dubrava",,1,20601,"206_2"
106,"0_5","0_5_10602_106_10173","Krematorij",,0,10602,"106_3"
176,"0_5","0_5_17606_176_10276","Črnomerec",,1,17606,"176_5"
121,"0_5","0_5_12102_121_10485","Gajnice",,0,12102,
176,"0_5","0_5_17601_176_10301","G. Bistra",,0,17601,"176_17"
117,"0_5","0_5_11701_117_10034","Črnomerec",,1,11701,"117_2"
210,"0_5","0_5_21001_210_10314","Dubrava",,1,21001,"210_6"
277,"0_5","0_5_27701_277_10075","Ses.Selnica",,0,27701,"277_9"
236,"0_5","0_5_23601_236_10130","Kampus",,1,23601,"236_3"
225,"0_5","0_5_22501_225_10074","Sesvete",,1,22501,"225_10"
274,"0_5","0_5_27401_274_10074","Dubec",,1,27401,"274_6"
126,"0_5","0_5_12602_126_10083","Krvarić",,0,12602,"126_1"
107,"0_5","0_5_10707_107_10235","Žitnjak-okr.",,0,10707,"107_2"
106,"0_5","0_5_10601_106_10170","Kaptol",,1,10601,"106_4"
228,"0_5","0_5_22803_228_10467","Borongaj",,0,22803,"228_2"
238,"0_5","0_5_23801_238_10047","Kozjak",,0,23801,"238_3"
174,"0_5","0_5_17401_174_10026","Zaprešić",,1,17401,"174_9"
268,"0_5","0_5_26801_268_10654","Gl.kolodvor",,1,26801,"268_2"
168,"0_5","0_5_16002_168_10109","Prečko",,0,16002,"168_1"
132,"0_5","0_5_13201_132_10126","Savski most",,1,13201,"132_6"
114,"0_5","0_5_11401_114_10090","Ljubljanica",,1,11401,"114_2"
11,"0_5","0_5_1102_11_12114","Črnomerec",,1,1102,"11_20"
4,"0_5","0_5_401_4_11628","Savski most",,1,401,"4_7"
13,"0_5","0_5_1306_13_11601","Spr.Dubrava",,0,1306,"13_28"
136,"0_5","0_5_13602_136_10393","Špansko",,0,13602,"136_5"
9,"0_5","0_5_907_9_12255","Borongaj",,0,907,"9_1"
15,"0_5","0_5_1502_15_10756","Mihaljevac",,1,1502,"15_2"
15,"0_5","0_5_1501_15_10785","Grač. dolje",,0,1501,"15_1"
109,"0_5","0_5_10910_109_10591","Dugave",,0,10910,"109_3"
172,"0_5","0_5_17207_172_10621","Zaprešić",,0,17207,"172_12"
227,"0_5","0_5_22703_227_10414","Svetice",,1,22703,"227_5"
11,"0_5","0_5_1111_11_12113","Dubec",,0,1111,"11_3"
7,"0_5","0_5_703_7_12345","Dubrava",,0,703,"7_2"
227,"0_5","0_5_22701_227_10415","Grač. dolje",,0,22701,"227_6"
115,"0_5","0_5_11502_115_10409","Špansko-Jank.",,0,11502,"115_6"
17,"0_5","0_5_1713_17_11644","Prečko",,1,1713,"17_38"
6,"0_5","0_5_619_6_13158","Spr.Dubrava",,1,619,
2,"0_5","0_5_209_2_12274","Črnomerec",,1,209,
220,"0_5","0_5_22002_220_10492","Gl.kolodvor",,1,22002,"220_2"
202,"0_5","0_5_20201_202_10160","Kvat. trg",,1,20201,"202_2"
205,"0_5","0_5_20501_205_10062","Dubrava",,1,20501,"205_2"
272,"0_5","0_5_27101_272_10142","Dubec",,1,27101,"272_5"
206,"0_5","0_5_20602_206_10361","Miroševec",,0,20602,"206_1"
107,"0_5","0_5_10704_107_10284","RT Jankomir",,1,10704,"107_3"
212,"0_5","0_5_21201_212_10581","Sesvete",,0,21201,"212_1"
172,"0_5","0_5_17202_172_10604","Prigornica",,1,17202,"172_20"
241,"0_5","0_5_24101_241_10080","Gl.kolodvor",,1,24101,"241_2"
105,"0_5","0_5_10502_105_10098","Kaptol",,1,10502,"105_2"
124,"0_5","0_5_10902_124_10139","G.Stenjevec",,0,10902,"124_3"
135,"0_5","0_5_13501_135_10062","Črnomerec",,1,13501,"135_2"
119,"0_5","0_5_11901_119_10176","Črnomerec",,1,11901,"119_2"
124,"0_5","0_5_12401_124_10134","Črnomerec",,1,12401,"124_2"
234,"0_5","0_5_23402_234_10210","Gl.kolodvor",,1,23402,"234_7"
281,"0_5","0_5_28103_281_10273","Novi Jelkovec",,0,28103,"281_4"
104,"0_5","0_5_10401_104_10164","Mihaljevac",,1,10401,"104_4"
120,"0_5","0_5_12003_120_10163","Prečko",,0,12003,"120_6"
120,"0_5","0_5_12001_120_10170","Črnomerec",,1,12001,"120_5"
243,"0_5","0_5_24301_243_10114","Gl.kolodvor",,1,24301,"243_2"
209,"0_5","0_5_20901_209_10465","Čučerje",,0,20901,"209_8"
121,"0_5","0_5_12101_121_10370","Črnomerec",,1,12101,"121_5"
211,"0_5","0_5_21101_211_10151","Dubec",,0,21101,"211_1"
203,"0_5","0_5_20301_203_10088","Svetice",,1,20301,"203_12"
212,"0_5","0_5_21202_212_10574","Dubec",,1,21202,"212_7"
110,"0_5","0_5_11004_110_10769","Botinec",,0,11004,"110_1"
273,"0_5","0_5_26303_273_10087","Lužan",,0,26303,"273_4"
273,"0_5","0_5_27301_273_10080","Dubec",,1,27301,"273_6"
282,"0_5","0_5_28201_282_10140","Sesvete",,1,28201,"282_1"
131,"0_5","0_5_13101_131_10056","Črnomerec",,1,13101,"131_2"
276,"0_5","0_5_21603_276_10068","Kvat. trg",,1,21603,"276_5"
215,"0_5","0_5_21504_215_10452","Kvat. trg",,1,21504,"215_2"
4,"0_5","0_5_408_4_11665","Dubec",,0,408,"4_3"
215,"0_5","0_5_21502_215_10465","Trnava",,0,21502,"215_3"
221,"0_5","0_5_22101_221_10575","Travno",,0,22101,"221_1"
12,"0_5","0_5_1201_12_11905","Dubrava",,0,1201,"12_1"
